scenario,replication,bridge_id,bridge_name,road,condition,vulnerability_score,vuln_level,total_delay_min,breakdown_count,trucks_passed
S0,0,89,Bridge start,N1,D,6.4,High,0,0,5732
S0,0,90,Bridge end,N1,D,6.4,High,0,0,5732
S0,0,94,Bridge start,N1,D,6.4,High,0,0,5731
S0,0,95,Bridge end,N1,C,4.800000000000001,Medium-High,0,0,5731
S0,0,98,Daudkandi bridge,N1,D,6.4,High,0,0,5729
S0,0,101,Daudkandi bridge,N1,D,6.0,Medium-High,0,0,5730
S0,0,104,Bridge start,N1,D,6.4,High,0,0,5730
S0,0,105,Bridge end,N1,C,4.800000000000001,Medium-High,0,0,5730
S0,0,111,Bridge start,N1,D,6.4,High,0,0,5729
S0,0,112,Bridge end,N1,C,4.800000000000001,Medium-High,0,0,5729
S0,0,124,Bridge start,N1,C,4.800000000000001,Medium-High,0,0,5730
S0,0,125,Bridge end,N1,C,4.800000000000001,Medium-High,0,0,5730
S0,0,128,Bridge start,N1,D,6.4,High,0,0,5730
S0,0,129,Bridge end,N1,C,4.800000000000001,Medium-High,0,0,5730
S0,0,137,Bridge start,N1,C,4.800000000000001,Medium-High,0,0,5728
S0,0,138,Bridge end,N1,C,4.800000000000001,Medium-High,0,0,5728
S0,0,165,Bridge start,N1,C,4.800000000000001,Medium-High,0,0,5731
S0,0,166,Bridge end,N1,B,3.2,Medium-Low,0,0,5731
S0,0,193,Bridge start,N1,B,4.0,Medium-Low,0,0,4632
S0,0,194,Bridge end,N1,A,2.0,Low,0,0,4632
S0,0,200,Bridge start,N1,C,6.0,Medium-High,0,0,4634
S0,0,201,Bridge end,N1,B,4.0,Medium-Low,0,0,4634
S0,0,206,Bridge start,N1,D,8.0,High,0,0,4633
S0,0,207,Bridge end,N1,C,6.0,Medium-High,0,0,4633
S0,0,213,Bridge start,N1,C,6.0,Medium-High,0,0,4636
S0,0,214,Bridge end,N1,D,8.0,High,0,0,4636
S0,0,221,Bridge start,N1,C,6.0,Medium-High,0,0,4638
S0,0,222,Bridge end,N1,Unknown,2.0,Low,0,0,4638
S0,0,227,Bridge start,N1,D,8.0,High,0,0,4638
S0,0,228,Bridge end,N1,A,2.0,Low,0,0,4638
S0,0,233,Bridge start,N1,D,8.0,High,0,0,4638
S0,0,234,Bridge end,N1,C,6.0,Medium-High,0,0,4638
S0,0,238,Bridge start,N1,D,6.4,High,0,0,4638
S0,0,239,Bridge end,N1,B,3.2,Medium-Low,0,0,4638
S0,0,241,Bridge start,N1,B,3.2,Medium-Low,0,0,4637
S0,0,242,Bridge end,N1,C,4.800000000000001,Medium-High,0,0,4637
S0,0,247,Bridge start,N1,C,6.0,Medium-High,0,0,4637
S0,0,248,Bridge end,N1,D,8.0,High,0,0,4637
S0,0,262,Bridge start,N1,C,4.800000000000001,Medium-High,0,0,4639
S0,0,263,Bridge end,N1,A,1.6,Low,0,0,4639
S0,0,281,Bridge start,N1,C,6.0,Medium-High,0,0,4641
S0,0,282,Bridge end,N1,B,4.0,Medium-Low,0,0,4641
S0,0,286,Bridge start,N1,D,6.0,Medium-High,0,0,4641
S0,0,287,Bridge end,N1,B,3.0,Medium-Low,0,0,4641
S0,0,313,Bridge start,N1,A,1.5,Low,0,0,4642
S0,0,314,Bridge end,N1,Unknown,1.5,Low,0,0,4642
S0,0,338,Bridge start,N1,A,1.5,Low,0,0,3269
S0,0,339,Bridge end,N1,A,1.5,Low,0,0,3269
S0,0,347,Bridge start,N1,B,3.0,Medium-Low,0,0,3269
S0,0,348,Bridge end,N1,Unknown,1.5,Low,0,0,3269
S0,0,357,Bridge start,N1,B,4.0,Medium-Low,0,0,3271
S0,0,358,Bridge end,N1,A,2.0,Low,0,0,3271
S0,0,365,Bridge start,N1,D,8.0,High,0,0,3272
S0,0,366,Bridge end/Start of Chittagong Road Division / Bridge end/Start of Chittagong Road Division,N1,Unknown,2.0,Low,0,0,3272
S0,0,387,Bridge start,N1,C,4.5,Medium-High,0,0,3273
S0,0,388,Bridge end,N1,C,4.5,Medium-High,0,0,3273
S0,0,406,Bridge start,N1,C,4.800000000000001,Medium-High,0,0,3274
S0,0,408,Bridge end,N1,C,4.800000000000001,Medium-High,0,0,3274
S0,0,417,Bridge start,N1,C,4.800000000000001,Medium-High,0,0,3275
S0,0,418,Bridge end,N1,D,6.4,High,0,0,3275
S0,0,466,Bridge start,N1,Unknown,1.6,Low,0,0,3276
S0,0,467,Bridge end / Box culvert,N1,Unknown,1.6,Low,0,0,3276
S0,0,482,Bridge start,N1,B,3.2,Medium-Low,0,0,3275
S0,0,483,Bridge end,N1,Unknown,1.6,Low,0,0,3275
S0,0,487,Bridge start,N1,A,1.6,Low,0,0,3276
S0,0,488,Bridge end,N1,A,1.6,Low,0,0,3276
S0,0,491,Bridge start,N1,A,1.6,Low,0,0,3276
S0,0,492,Bridge end,N1,A,1.6,Low,0,0,3276
S0,0,496,Bridge start,N1,A,1.6,Low,0,0,3277
S0,0,497,Bridge end,N1,A,1.6,Low,0,0,3277
S0,0,503,Bridge start,N1,A,1.6,Low,0,0,3277
S0,0,504,Bridge end,N1,A,1.6,Low,0,0,3277
S0,0,506,Bridge start,N1,C,4.800000000000001,Medium-High,0,0,3277
S0,0,507,Bridge end,N1,Unknown,1.6,Low,0,0,3277
S0,0,509,Bridge start,N1,Unknown,1.6,Low,0,0,3277
S0,0,510,Bridge end,N1,Unknown,1.6,Low,0,0,3277
S0,0,512,Bridge start,N1,A,1.6,Low,0,0,3277
S0,0,513,Bridge end,N1,A,1.6,Low,0,0,3277
S0,0,514,Bridge start,N1,Unknown,1.6,Low,0,0,3277
S0,0,515,Bridge end,N1,Unknown,1.6,Low,0,0,3277
S0,0,518,Bridge start,N1,B,3.2,Medium-Low,0,0,3278
S0,0,519,Bridge end,N1,A,1.6,Low,0,0,3278
S0,0,524,Bridge start,N1,A,1.6,Low,0,0,3278
S0,0,525,Bridge end,N1,A,1.6,Low,0,0,3278
S0,0,530,Bridge start,N1,A,1.6,Low,0,0,3279
S0,0,531,Bridge end,N1,C,4.800000000000001,Medium-High,0,0,3279
S0,0,534,Bridge start,N1,A,1.6,Low,0,0,3280
S0,0,535,Bridge end,N1,A,1.6,Low,0,0,3280
S0,0,538,Bridge start,N1,Unknown,1.6,Low,0,0,3281
S0,0,539,Bridge end,N1,C,4.800000000000001,Medium-High,0,0,3281
S0,0,542,Bridge start,N1,A,1.6,Low,0,0,3281
S0,0,543,Bridge end,N1,Unknown,1.6,Low,0,0,3281
S0,0,550,Bridge start,N1,A,1.5,Low,0,0,3281
S0,0,551,Bridge end,N1,A,1.5,Low,0,0,3281
S0,0,555,Bridge start,N1,Unknown,1.5,Low,0,0,3282
S0,0,556,Bridge end,N1,Unknown,1.5,Low,0,0,3282
S0,0,560,Bridge start,N1,A,1.5,Low,0,0,3282
S0,0,561,Bridge end,N1,B,3.0,Medium-Low,0,0,3282
S0,0,569,Bridge start,N1,C,4.5,Medium-High,0,0,3286
S0,0,570,Bridge end,N1,A,1.5,Low,0,0,3286
S0,0,572,Bridge start,N1,C,4.800000000000001,Medium-High,0,0,3286
S0,0,573,Bridge end,N1,A,1.6,Low,0,0,3286
S0,0,575,Bridge start,N1,B,3.2,Medium-Low,0,0,3286
S0,0,576,Bridge end,N1,A,1.6,Low,0,0,3286
S0,0,577,Bridge start,N1,A,1.6,Low,0,0,3286
S0,0,578,Bridge end,N1,Unknown,1.6,Low,0,0,3286
S0,0,580,Shah Amanath (Karnaphuli) Bridge,N1,B,3.2,Medium-Low,0,0,3286
S0,0,582,Bridge end,N1,A,1.6,Low,0,0,3286
S0,0,583,Bridge start,N1,Unknown,1.6,Low,0,0,3286
S0,0,584,Bridge end,N1,Unknown,1.6,Low,0,0,3286
S0,0,598,Bridge start,N1,Unknown,1.6,Low,0,0,3286
S0,0,600,Bridge end,N1,B,3.2,Medium-Low,0,0,3286
S0,0,622,Bridge start,N1,D,6.4,High,0,0,3289
S0,0,623,Bridge end,N1,A,1.6,Low,0,0,3289
S0,0,633,Bridge start,N1,B,3.2,Medium-Low,0,0,3288
S0,0,634,Bridge end,N1,B,3.2,Medium-Low,0,0,3288
S0,0,642,Bridge start,N1,D,6.0,Medium-High,0,0,3288
S0,0,643,Bridge end,N1,Unknown,1.5,Low,0,0,3288
S0,0,655,Bridge start,N1,Unknown,1.5,Low,0,0,3289
S0,0,656,Bridge end,N1,Unknown,1.5,Low,0,0,3289
S0,0,658,Bridge start,N1,A,1.5,Low,0,0,3289
S0,0,659,Bridge end,N1,A,1.5,Low,0,0,3289
S0,0,665,Bridge start,N1,C,4.5,Medium-High,0,0,3290
S0,0,666,Bridge end,N1,Unknown,1.5,Low,0,0,3290
S0,0,667,Bridge start,N1,B,3.0,Medium-Low,0,0,3290
S0,0,668,Bridge end,N1,Unknown,1.5,Low,0,0,3290
S0,0,678,Bridge start,N1,C,4.800000000000001,Medium-High,0,0,3291
S0,0,679,Bridge end,N1,A,1.6,Low,0,0,3291
S0,0,681,Bridge start,N1,A,1.6,Low,0,0,3291
S0,0,682,Bridge end,N1,Unknown,1.6,Low,0,0,3291
S0,0,688,Bridge start,N1,Unknown,1.5,Low,0,0,3290
S0,0,689,Bridge end,N1,Unknown,1.5,Low,0,0,3290
S0,0,690,Bridge start,N1,Unknown,1.5,Low,0,0,3290
S0,0,691,Bridge end,N1,Unknown,1.5,Low,0,0,3290
S0,0,709,Bridge start,N1,A,1.5,Low,0,0,3291
S0,0,710,Bridge end,N1,Unknown,1.5,Low,0,0,3291
S0,0,712,Bridge start,N1,A,1.5,Low,0,0,3291
S0,0,713,Bridge end,N1,Unknown,1.5,Low,0,0,3291
S0,0,726,Bridge start,N1,Unknown,1.5,Low,0,0,3293
S0,0,728,Bridge end,N1,A,1.5,Low,0,0,3293
S0,0,739,Bridge start,N1,Unknown,1.5,Low,0,0,3293
S0,0,740,Bridge end,N1,Unknown,1.5,Low,0,0,3293
S0,0,743,Bridge start,N1,A,1.5,Low,0,0,3293
S0,0,744,Bridge end,N1,Unknown,1.5,Low,0,0,3293
S0,0,746,Bridge start,N1,A,1.5,Low,0,0,3293
S0,0,747,Bridge end,N1,A,1.5,Low,0,0,3293
S0,0,755,Bridge start,N1,A,1.6,Low,0,0,3293
S0,0,756,Bridge end,N1,A,1.6,Low,0,0,3293
S0,0,760,Bridge start,N1,Unknown,1.6,Low,0,0,3294
S0,0,761,Bridge end,N1,Unknown,1.6,Low,0,0,3294
S0,0,788,Bridge start,N1,A,1.5,Low,0,0,3296
S0,0,789,Bridge end,N1,A,1.5,Low,0,0,3296
S0,0,800,Bridge start,N1,A,1.5,Low,0,0,3298
S0,0,801,Bridge end,N1,Unknown,1.5,Low,0,0,3298
S0,0,807,Bridge start,N1,Unknown,1.6,Low,0,0,3299
S0,0,808,Bridge end,N1,Unknown,1.6,Low,0,0,3299
S0,0,821,Bridge start,N1,A,1.6,Low,0,0,3300
S0,0,822,Bridge end,N1,A,1.6,Low,0,0,3301
S0,0,832,Bridge start,N1,Unknown,1.5,Low,0,0,3301
S0,0,833,Bridge end,N1,Unknown,1.5,Low,0,0,3301
S0,0,846,Bridge start,N1,A,1.5,Low,0,0,3301
S0,0,847,Bridge end,N1,A,1.5,Low,0,0,3301
S0,0,853,Bridge start,N1,A,1.5,Low,0,0,3302
S0,0,854,Bridge end,N1,C,4.5,Medium-High,0,0,3302
S0,0,856,Bridge start,N1,A,1.5,Low,0,0,3302
S0,0,857,Bridge end,N1,A,1.5,Low,0,0,3302
S0,0,858,Box culvert,N1,Unknown,1.5,Low,0,0,3302
S0,0,865,Bridge start,N1,A,1.6,Low,0,0,3304
S0,0,866,Bridge end,N1,Unknown,1.6,Low,0,0,3304
S0,0,888,Bridge start,N1,B,3.0,Medium-Low,0,0,3306
S0,0,889,Bridge end,N1,Unknown,1.5,Low,0,0,3306
S0,0,890,Bridge start,N1,Unknown,1.6,Low,0,0,3306
S0,0,891,Bridge end,N1,Unknown,1.6,Low,0,0,3306
S0,0,897,Bridge start,N1,Unknown,1.6,Low,0,0,3307
S0,0,898,Bridge end,N1,Unknown,1.6,Low,0,0,3307
S0,0,917,Bridge start,N1,A,1.6,Low,0,0,3310
S0,0,918,Bridge end,N1,A,1.6,Low,0,0,3310
S0,0,927,Bridge start,N1,Unknown,1.5,Low,0,0,3312
S0,0,928,Bridge end,N1,C,4.5,Medium-High,0,0,3312
S0,0,938,Bridge start,N1,C,4.800000000000001,Medium-High,0,0,3312
S0,0,939,Bridge end,N1,B,3.2,Medium-Low,0,0,3313
S0,0,953,Bridge start,N1,A,1.6,Low,0,0,3314
S0,0,954,Bridge end,N1,C,4.800000000000001,Medium-High,0,0,3314
S0,0,960,Bridge start,N1,B,3.2,Medium-Low,0,0,3315
S0,0,961,Bridge end,N1,C,4.800000000000001,Medium-High,0,0,3315
S0,0,977,Bridge start,N1,C,4.800000000000001,Medium-High,0,0,3314
S0,0,978,Bridge end,N1,A,1.6,Low,0,0,3314
S0,0,991,Bridge start,N1,Unknown,1.6,Low,0,0,3316
S0,0,992,Bridge end,N1,Unknown,1.6,Low,0,0,3316
S0,0,996,Bridge start,N1,Unknown,1.6,Low,0,0,3316
S0,0,997,Bridge end,N1,C,4.800000000000001,Medium-High,0,0,3315
S0,0,1033,Bridge start,N1,A,1.5,Low,0,0,3316
S0,0,1034,Bridge end,N1,Unknown,1.5,Low,0,0,3316
S0,0,1040,Khulna Plong Bridge,N1,C,4.5,Medium-High,0,0,3317
S0,0,1041,Bridge end,N1,Unknown,1.5,Low,0,0,3317
S0,0,1043,Bridge start,N1,C,4.5,Medium-High,0,0,3317
S0,0,1044,Bridge end,N1,A,1.5,Low,0,0,3317
S0,0,1047,Bridge start,N1,A,1.5,Low,0,0,3318
S0,0,1048,Bridge end,N1,C,4.5,Medium-High,0,0,3318
S0,0,1050,Bridge start,N1,C,4.5,Medium-High,0,0,3318
S0,0,1051,Bridge end,N1,Unknown,1.5,Low,0,0,3318
S0,0,1057,Bridge start,N1,Unknown,1.5,Low,0,0,3318
S0,0,1058,Bridge end,N1,Unknown,1.5,Low,0,0,3318
S0,0,1062,Bridge start,N1,Unknown,1.5,Low,0,0,3317
S0,0,1063,Bridge end,N1,Unknown,1.5,Low,0,0,3317
S0,0,1068,Bridge start,N1,C,4.5,Medium-High,0,0,3318
S0,0,1069,Bridge end,N1,Unknown,1.5,Low,0,0,3318
S0,0,1072,Bridge start,N1,A,1.5,Low,0,0,3317
S0,0,1073,Bridge end,N1,A,1.5,Low,0,0,3317
S0,0,1074,Bridge start,N1,A,1.5,Low,0,0,3317
S0,0,1075,Bridge end,N1,Unknown,1.5,Low,0,0,3317
S0,0,1077,Bridge start,N1,A,1.5,Low,0,0,3318
S0,0,1078,Bridge end,N1,A,1.5,Low,0,0,3318
S0,0,1083,Bridge start,N1,C,4.5,Medium-High,0,0,3318
S0,0,1084,Bridge end,N1,Unknown,1.5,Low,0,0,3318
S0,0,1085,Bridge start,N1,A,1.5,Low,0,0,3318
S0,0,1086,Bridge end,N1,Unknown,1.5,Low,0,0,3318
S0,0,1089,Bridge start,N1,D,6.0,Medium-High,0,0,3318
S0,0,1090,Bridge end,N1,Unknown,1.5,Low,0,0,3318
S0,0,1111,Bridge start,N1,Unknown,1.5,Low,0,0,3319
S0,0,1112,Bridge end,N1,C,4.5,Medium-High,0,0,3319
S0,0,1116,Bridge start,N1,A,1.5,Low,0,0,3320
S0,0,1117,Bridge end,N1,B,3.0,Medium-Low,0,0,3320
S0,0,1123,Bridge start,N1,C,4.5,Medium-High,0,0,3320
S0,0,1124,Bridge end,N1,Unknown,1.5,Low,0,0,3320
S0,0,1128,Bridge start,N1,A,1.5,Low,0,0,3321
S0,0,1129,Bridge end,N1,D,6.0,Medium-High,0,0,3321
S0,0,1141,Bridge start,N1,C,4.5,Medium-High,0,0,3322
S0,0,1142,Bridge end,N1,Unknown,1.5,Low,0,0,3322
S0,0,1144,Bridge start,N1,A,1.5,Low,0,0,3322
S0,0,1145,Bridge end,N1,A,1.5,Low,0,0,3322
S0,0,1152,Bridge start,N1,Unknown,1.5,Low,0,0,3321
S0,0,1153,Bridge end,N1,A,1.5,Low,0,0,3321
S0,0,1157,Bridge start,N1,A,1.5,Low,0,0,3321
S0,0,1158,Bridge end,N1,C,4.5,Medium-High,0,0,3321
S0,0,1176,Bridge start,N1,Unknown,1.5,Low,0,0,3322
S0,0,1177,Bridge end,N1,Unknown,1.5,Low,0,0,3322
S0,0,1191,Bridge start,N1,Unknown,1.5,Low,0,0,3323
S0,0,1192,Bridge end,N1,Unknown,1.5,Low,0,0,3323
S0,0,1214,Bridge start,N1,Unknown,1.5,Low,0,0,3323
S0,0,1215,Bridge end,N1,Unknown,1.5,Low,0,0,3323
S0,0,1218,Bridge start,N1,Unknown,1.5,Low,0,0,3323
S0,0,1219,Bridge end,N1,Unknown,1.5,Low,0,0,3323
S0,0,1227,Bridge start,N1,Unknown,1.5,Low,0,0,3324
S0,0,1228,Bridge end,N1,A,1.5,Low,0,0,3324
S0,0,1234,Bridge start,N1,A,1.5,Low,0,0,3324
S0,0,1235,Bridge end,N1,C,4.5,Medium-High,0,0,3324
S0,0,1244,Bridge start,N1,B,3.0,Medium-Low,0,0,3324
S0,0,1245,Bridge end,N1,A,1.5,Low,0,0,3324
S0,0,1250,Bridge start,N1,C,4.5,Medium-High,0,0,3324
S0,0,1251,Bridge end,N1,Unknown,1.5,Low,0,0,3324
S0,0,1255,Bridge start,N1,C,4.5,Medium-High,0,0,3325
S0,0,1256,Bridge end,N1,Unknown,1.5,Low,0,0,3325
S0,0,1258,Bridge start,N1,A,1.5,Low,0,0,3325
S0,0,1259,Bridge end,N1,A,1.5,Low,0,0,3325
S0,0,1268,Bridge start,N1,B,3.0,Medium-Low,0,0,3326
S0,0,1269,Bridge end,N1,Unknown,1.5,Low,0,0,3326
S0,0,1273,Bridge start,N1,Unknown,1.5,Low,0,0,3326
S0,0,1274,Bridge end,N1,Unknown,1.5,Low,0,0,3325
S0,0,1280,Bridge start,N1,Unknown,1.5,Low,0,0,3326
S0,0,1281,Bridge end,N1,Unknown,1.5,Low,0,0,3326
S0,0,1283,Bridge start,N1,A,1.5,Low,0,0,3326
S0,0,1284,Bridge end,N1,Unknown,1.5,Low,0,0,3326
S0,0,1285,Bridge start,N1,Unknown,1.5,Low,0,0,3326
S0,0,1286,Bridge end,N1,Unknown,1.5,Low,0,0,3326
S0,0,1290,Bridge start,N1,Unknown,1.5,Low,0,0,3326
S0,0,1291,Bridge end,N1,Unknown,1.5,Low,0,0,3326
S0,0,1296,Bridge start,N1,A,1.5,Low,0,0,3326
S0,0,1297,Bridge end,N1,A,1.5,Low,0,0,3326
S0,0,1304,Bridge start,N1,Unknown,1.5,Low,0,0,3326
S0,0,1305,Bridge end,N1,Unknown,1.5,Low,0,0,3326
S0,0,1307,Bridge start,N1,Unknown,1.5,Low,0,0,3326
S0,0,1308,Bridge end,N1,Unknown,1.5,Low,0,0,3326
S0,0,1312,Bridge start,N1,Unknown,1.5,Low,0,0,3326
S0,0,1313,Bridge end,N1,Unknown,1.5,Low,0,0,3326
S0,0,1317,Bridge start,N1,Unknown,1.5,Low,0,0,3326
S0,0,1318,Bridge end,N1,Unknown,1.5,Low,0,0,3326
S0,0,1322,Bridge start,N1,A,1.5,Low,0,0,3327
S0,0,1323,Bridge end,N1,A,1.5,Low,0,0,3327
S0,0,1325,Bridge start,N1,Unknown,1.5,Low,0,0,3327
S0,0,1326,Bridge end,N1,Unknown,1.5,Low,0,0,3327
S0,0,1331,Bridge start,N1,Unknown,1.5,Low,0,0,3327
S0,0,1332,Bridge end,N1,Unknown,1.5,Low,0,0,3327
S0,0,1335,Bridge start,N1,Unknown,1.5,Low,0,0,3328
S0,0,1336,Bridge end,N1,Unknown,1.5,Low,0,0,3328
S0,0,3348,Bridge Start,N207,D,8.0,High,0,0,603
S0,0,3349,Bridge end,N207,D,8.0,High,0,0,603
S0,0,3351,Bridge start,N207,D,8.0,High,0,0,603
S0,0,3352,Bridge end,N207,D,8.0,High,0,0,603
S0,0,3354,Bridge start,N207,D,8.0,High,0,0,603
S0,0,3355,Bridge end,N207,D,8.0,High,0,0,603
S0,0,3358,Bridge start,N207,D,8.0,High,0,0,603
S0,0,3359,Bridge end,N207,D,8.0,High,0,0,603
S0,0,3386,Bridge start,N207,D,6.4,High,0,0,605
S0,0,3387,Bridge end,N207,D,6.4,High,0,0,605
S0,0,3390,Bridge start,N207,D,6.4,High,0,0,605
S0,0,3391,Bridge end,N207,D,6.4,High,0,0,605
S0,0,3398,Bridge start,N207,D,6.4,High,0,0,605
S0,0,3399,Bridge end,N207,D,6.4,High,0,0,605
S0,0,3415,Bridge start,N207,D,6.4,High,0,0,605
S0,0,3416,Bridge end,N207,D,6.4,High,0,0,605
S0,0,3462,Bridge start,N207,C,4.800000000000001,Medium-High,0,0,607
S0,0,3463,Bridge end,N207,D,6.4,High,0,0,607
S0,0,3485,Bridge start,N207,C,4.800000000000001,Medium-High,0,0,608
S0,0,3486,Bridge end,N207,C,4.800000000000001,Medium-High,0,0,608
S0,0,3495,Bridge start,N207,A,1.6,Low,0,0,609
S0,0,3496,Bridge end,N207,C,4.800000000000001,Medium-High,0,0,609
S0,0,3500,Bridge start,N207,D,6.4,High,0,0,609
S0,0,3501,Bridge end,N207,C,4.800000000000001,Medium-High,0,0,609
S0,0,3503,Bridge start,N207,C,4.800000000000001,Medium-High,0,0,609
S0,0,3504,Bridge end,N207,C,4.800000000000001,Medium-High,0,0,609
S0,0,3240,Bridge start,N204,D,8.0,High,0,0,601
S0,0,3241,Bridge end,N204,D,8.0,High,0,0,601
S0,0,3256,Bridge start,N204,D,4.0,Medium-Low,0,0,602
S0,0,3257,Bridge end,N204,D,4.0,Medium-Low,0,0,602
S0,0,3278,Bridge start,N204,D,4.0,Medium-Low,0,0,603
S0,0,3279,Bridge end,N204,D,4.0,Medium-Low,0,0,603
S0,0,3283,Bridge start,N204,D,4.0,Medium-Low,0,0,603
S0,0,3284,Bridge end,N204,D,4.0,Medium-Low,0,0,603
S0,0,3285,Bridge start,N204,D,4.0,Medium-Low,0,0,603
S0,0,3286,Bridge end,N204,D,4.0,Medium-Low,0,0,603
S0,0,3296,Bridge start,N204,D,8.0,High,0,0,603
S0,0,3297,Bridge end,N204,D,8.0,High,0,0,603
S0,0,3320,Bridge start,N204,D,8.0,High,0,0,604
S0,0,3321,Bridge end,N204,D,8.0,High,0,0,604
S0,0,2349,Bridge start,N2,D,6.0,Medium-High,0,0,224
S0,0,2350,Bridge end,N2,D,6.0,Medium-High,0,0,224
S0,0,2365,Bridge start,N2,D,6.0,Medium-High,0,0,223
S0,0,2366,Bridge end,N2,D,6.0,Medium-High,0,0,223
S0,0,2376,Bridge start,N2,D,6.0,Medium-High,0,0,223
S0,0,2377,Bridge end,N2,D,6.0,Medium-High,0,0,223
S0,0,2409,Bridge start,N2,D,6.0,Medium-High,0,0,224
S0,0,2410,Bridge end,N2,D,6.0,Medium-High,0,0,224
S0,0,2425,Bridge start,N2,D,6.0,Medium-High,0,0,224
S0,0,2426,Bridge end,N2,C,4.5,Medium-High,0,0,224
S0,0,2428,Bridge start,N2,D,6.0,Medium-High,0,0,224
S0,0,2429,Bridge end,N2,D,6.0,Medium-High,0,0,224
S0,0,2455,Bridge start,N2,D,6.0,Medium-High,0,0,224
S0,0,2456,Bridge end,N2,D,6.0,Medium-High,0,0,224
S0,0,2482,Bridge start,N2,C,4.5,Medium-High,0,0,224
S0,0,2483,Bridge end,N2,D,6.0,Medium-High,0,0,224
S0,0,2489,Bridge start,N2,D,6.0,Medium-High,0,0,224
S0,0,2490,Bridge end,N2,C,4.5,Medium-High,0,0,224
S0,0,2491,Bridge start,N2,C,4.5,Medium-High,0,0,224
S0,0,2492,Bridge end,N2,A,1.5,Low,0,0,224
S0,0,2497,Bridge start,N2,C,4.5,Medium-High,0,0,224
S0,0,2498,Bridge end,N2,C,4.5,Medium-High,0,0,224
S0,0,2503,Bridge start,N2,D,6.0,Medium-High,0,0,224
S0,0,2504,Bridge end,N2,D,6.0,Medium-High,0,0,224
S0,0,2506,Bridge start,N2,D,6.0,Medium-High,0,0,224
